Gen	TotalRecuentos
AT5G52030	1891
AT1G17250	1890
AT4G11660	1890
AT5G48660	1890
AT5G61030	1890
AT1G13770	1889
AT2G42450	1889
AT3G03773	1889
AT4G10925	1889
AT2G41080	1888
AT4G19390	1888
AT1G08667	1887
AT3G20860	1887
AT4G27940	1887
AT1G80700	1886
AT2G03430	1885
AT5G51270	1885
AT3G59010	1884
AT4G09810	1884
AT2G35935	1883
AT4G22745	1883
AT4G38020	1883
AT5G47250	1882
AT1G66840	1881
AT5G16560	1881
AT5G16690	1881
AT5G43050	1881
AT2G09500	1880
AT5G02400	1880
AT1G77210	1879
AT2G37678	1879
AT3G21400	1879
AT3G51500	1879
AT5G16480	1879
AT1G22050	1878
AT3G22880	1878
AT5G07790	1878
AT5G38540	1878
AT3G07900	1877
AT3G08515	1876
AT1G14130	1875
AT1G19080	1875
AT2G17870	1875
AT3G50620	1875
AT4G40070	1875
AT1G80870	1874
AT5G22860	1874
AT3G17160	1873
AT3G20460	1873
AT4G14700	1873
AT5G04190	1873
AT5G14850	1873
AT1G02160	1872
AT4G10960	1872
AT5G14600	1872
AT2G03090	1871
AT2G29660	1871
AT3G18770	1871
AT4G09970	1871
AT4G25835	1870
AT5G04470	1870
AT1G76405	1869
AT2G19090	1869
AT2G38110	1869
AT1G72175	1868
AT3G13782	1868
AT3G59640	1868
AT5G43070	1868
AT3G19280	1867
AT4G29860	1867
AT3G54150	1866
AT1G09040	1865
AT1G74370	1865
AT1G77000	1865
AT4G15850	1865
AT5G02595	1865
AT1G73150	1863
AT1G80630	1863
AT2G45190	1863
AT1G08727	1862
AT1G09553	1862
AT1G79510	1862
AT3G25882	1862
AT5G25140	1862
AT1G11630	1861
AT3G01210	1861
AT3G03690	1861
AT4G30400	1861
AT3G43700	1860
AT5G05880	1860
AT5G19840	1860
AT4G10890	1859
AT1G55300	1858
AT1G74580	1858
AT2G31090	1858
AT3G13845	1858
AT4G33790	1858
AT5G23070	1858
AT2G41970	1857
AT2G42247	1857
AT1G05463	1856
AT1G06977	1856
AT1G17270	1856
AT3G09055	1856
AT4G25315	1856
AT2G01870	1855
AT2G08680	1855
AT2G20310	1855
AT3G58160	1855
AT4G38730	1855
AT5G19200	1855
AT3G61850	1854
AT4G27990	1854
AT5G04620	1854
AT5G19930	1854
AT1G51340	1853
AT4G04840	1853
AT5G02905	1853
AT5G38895	1853
AT1G06083	1852
AT1G52030	1852
AT1G65486	1852
AT2G47310	1852
AT3G48440	1852
AT2G25100	1851
AT2G29525	1851
AT3G07550	1851
AT4G15260	1851
AT4G32200	1851
AT2G01080	1850
AT2G20100	1850
AT4G20240	1850
AT4G23000	1850
AT1G61000	1849
AT2G38570	1849
AT5G01095	1849
AT5G06310	1849
AT1G45170	1848
AT3G50050	1848
AT1G08180	1847
AT1G28710	1847
AT2G08660	1847
AT2G30320	1847
AT3G10440	1847
AT1G13740	1845
AT2G23985	1845
AT3G17185	1844
AT1G11160	1843
AT1G58643	1843
AT3G01920	1843
AT5G18850	1843
AT5G64620	1843
AT1G67420	1842
AT3G61210	1842
AT1G53035	1841
AT2G43250	1841
AT3G28370	1841
AT2G41370	1840
AT1G27440	1839
AT1G55760	1839
AT5G42680	1839
AT5G64730	1839
AT1G54385	1838
AT4G00840	1838
AT5G01740	1838
AT5G15180	1838
AT5G41000	1838
AT1G69380	1837
AT3G07195	1837
AT2G23010	1836
AT4G23660	1836
AT1G52820	1835
AT1G65346	1835
AT2G24545	1835
AT5G39250	1835
AT3G19080	1834
AT3G50840	1834
AT3G14000	1833
AT4G11980	1833
AT4G18530	1833
AT4G32800	1833
AT5G55640	1833
AT2G02010	1832
AT1G04800	1831
AT3G11220	1831
AT1G58936	1830
AT1G24450	1829
AT1G60610	1829
AT1G60930	1829
AT2G05365	1829
AT2G20520	1829
AT3G54910	1828
AT1G20300	1827
AT2G46810	1827
AT3G18850	1827
AT5G07180	1827
AT1G27640	1826
AT1G48175	1826
AT2G38090	1826
AT3G27420	1826
AT1G74180	1825
AT1G16635	1824
AT1G77720	1824
AT3G62000	1823
AT5G62170	1823
AT1G50890	1822
AT4G12490	1822
AT1G05777	1821
AT3G09745	1821
AT5G16340	1821
AT5G48610	1821
AT1G69572	1820
AT4G07070	1820
AT2G30040	1819
AT5G65520	1819
AT3G47540	1818
AT2G24592	1817
AT2G29440	1817
AT5G18705	1816
AT5G40840	1816
AT5G56160	1816
AT1G51820	1815
AT2G07495	1815
AT3G12990	1815
AT5G40720	1815
AT1G28370	1814
AT3G42150	1814
AT5G57620	1814
AT1G08940	1813
AT1G72855	1813
AT2G07170	1813
AT5G42580	1813
ATMG00380	1812
AT1G31814	1811
AT3G10820	1811
AT3G18910	1811
AT5G12100	1811
AT5G20550	1811
AT4G13830	1810
AT5G10300	1810
AT5G15510	1810
AT5G62140	1810
AT1G12400	1809
AT1G18970	1809
AT1G77992	1809
AT3G01220	1809
AT2G03530	1808
AT2G09420	1808
AT5G60200	1808
AT1G27740	1807
AT2G34190	1807
AT3G53800	1807
AT4G16480	1807
AT1G06710	1806
AT1G63480	1806
AT2G40095	1806
AT3G50690	1806
AT3G10200	1805
AT4G30520	1805
AT1G04233	1804
AT1G15790	1804
AT3G05920	1804
AT5G10600	1804
AT1G66590	1803
AT5G63010	1803
AT3G08350	1802
AT3G08800	1802
AT5G00925	1802
AT5G09240	1802
AT1G05293	1801
AT5G47800	1801
AT1G06830	1800
AT1G21240	1800
AT1G66520	1800
AT2G02020	1800
AT2G28160	1800
AT2G24395	1799
AT5G20970	1799
AT1G62914	1798
AT1G69690	1798
AT3G22910	1798
AT3G23710	1798
AT5G61390	1798
AT1G17330	1797
AT2G16630	1797
AT2G29070	1797
AT5G38010	1797
AT1G19540	1796
AT1G78790	1796
AT2G35760	1796
AT5G20740	1796
AT1G23970	1794
AT3G24860	1794
AT4G20930	1794
AT5G09690	1794
AT5G66630	1793
AT1G11100	1792
AT1G15460	1792
AT4G16442	1792
AT4G21880	1792
AT3G09490	1791
AT4G13494	1791
AT2G27760	1790
AT4G16570	1790
AT1G05020	1789
AT2G15128	1789
AT2G28260	1789
AT1G07663	1788
AT1G13430	1788
AT1G71790	1788
AT2G26030	1788
AT2G45630	1788
AT4G13030	1788
AT4G34138	1788
AT5G37290	1788
AT5G40880	1788
AT2G38050	1787
AT5G25190	1787
AT5G39520	1787
AT1G09415	1786
AT1G51430	1785
AT3G52570	1784
AT1G20720	1783
AT4G04425	1783
AT4G09420	1783
AT4G21060	1783
AT5G13660	1783
AT2G23987	1782
AT3G48160	1782
AT3G57430	1782
AT5G40470	1782
AT1G14440	1781
AT1G30750	1781
AT3G13600	1781
AT3G59520	1781
AT2G36885	1780
AT4G08925	1780
AT4G33770	1780
AT5G02540	1780
AT5G41900	1780
AT1G80310	1779
AT4G12970	1779
AT4G15955	1779
AT4G19010	1779
AT1G05835	1778
AT1G46264	1778
AT1G64600	1778
AT2G25420	1778
AT2G35000	1778
AT2G45050	1778
AT3G12090	1777
AT5G33370	1777
AT5G46880	1777
AT1G52910	1776
AT3G62020	1776
AT5G62100	1776
AT1G31320	1775
AT5G09995	1775
AT1G51965	1774
AT2G35340	1774
AT2G46870	1774
AT5G03070	1774
AT5G05710	1774
AT1G02335	1773
AT2G07631	1773
AT3G24010	1773
AT5G22794	1772
AT3G22760	1771
AT5G65575	1770
AT1G51460	1769
AT2G15270	1769
AT2G26470	1769
AT4G15380	1768
AT5G28530	1768
AT5G53360	1768
AT5G18790	1767
AT1G08427	1766
AT5G50890	1766
AT4G23420	1765
AT3G02280	1764
AT3G21720	1764
AT2G27775	1763
AT3G48040	1763
AT5G13290	1763
AT3G09895	1762
AT3G14160	1762
AT3G07750	1761
AT3G15518	1761
AT4G14150	1761
AT2G27330	1760
AT4G18300	1760
AT1G09467	1759
AT4G13160	1759
AT1G60630	1758
AT2G07845	1758
AT2G39290	1758
AT5G14230	1758
AT3G02555	1757
AT3G63215	1757
AT1G63250	1755
AT2G21640	1755
AT3G55600	1755
AT4G38150	1755
AT4G40045	1754
AT5G59020	1754
AT1G19240	1753
AT3G02215	1753
AT5G26660	1753
AT2G31290	1752
AT5G14080	1752
AT5G26865	1752
AT3G14750	1751
AT3G51530	1750
AT3G54320	1750
AT4G17490	1750
AT5G07095	1750
AT1G34010	1749
AT1G51360	1749
AT2G22370	1749
AT2G36340	1749
AT4G02075	1749
AT4G26750	1749
AT5G01295	1749
AT1G48280	1748
AT5G38890	1748
AT1G53887	1747
AT1G78130	1747
AT2G25690	1747
AT2G32890	1746
AT3G46200	1746
AT5G57000	1746
AT2G46735	1745
AT3G20830	1745
AT3G26310	1745
AT5G23410	1745
AT1G04353	1744
AT1G24240	1743
AT3G10870	1743
AT4G01460	1743
AT5G33300	1743
AT5G55760	1743
AT5G59790	1743
AT5G52880	1742
AT1G12450	1741
AT1G17510	1740
AT4G28520	1740
AT5G04080	1740
AT2G46780	1739
AT4G04630	1739
AT5G44600	1739
AT1G04220	1738
AT1G53030	1738
AT2G09310	1738
AT3G05830	1738
AT3G44540	1738
AT3G55950	1738
AT1G06457	1737
AT4G08455	1737
AT5G01930	1737
AT5G40600	1737
AT1G07128	1736
AT3G10190	1736
AT1G14970	1735
AT1G28190	1735
AT3G61100	1735
AT5G16140	1735
AT5G22210	1735
AT5G65040	1735
AT2G35744	1734
AT3G12145	1734
AT1G69290	1733
AT2G30350	1732
AT4G18220	1732
AT5G24313	1732
AT1G48460	1731
AT1G71130	1731
AT2G43260	1731
AT5G59980	1731
AT4G01790	1730
AT5G19210	1730
AT5G35732	1730
AT1G22570	1729
AT1G54140	1729
AT1G75810	1729
AT3G53440	1729
AT5G24230	1729
AT1G04737	1728
AT3G12180	1728
AT3G16660	1728
AT4G32710	1728
AT5G64816	1727
AT5G15390	1726
AT1G01210	1725
AT3G15890	1725
AT4G24460	1725
AT1G09195	1724
AT1G09877	1724
AT4G18253	1724
AT5G06280	1724
AT5G10280	1724
AT5G15310	1724
AT5G40490	1724
AT2G15370	1723
AT5G15537	1723
AT5G18820	1723
AT4G33440	1722
AT3G10180	1721
AT5G23330	1721
AT1G12710	1720
AT1G29710	1720
AT2G40020	1720
AT1G07130	1718
AT3G60310	1718
AT1G16730	1717
AT3G02920	1717
AT5G09380	1717
AT5G07415	1716
AT5G39800	1716
AT1G04973	1715
AT3G14560	1715
AT2G41190	1714
AT5G54660	1714
AT5G58600	1714
AT4G14540	1713
AT1G07753	1712
AT1G09320	1712
AT2G25625	1712
AT2G30120	1712
AT2G38360	1712
AT2G42250	1712
AT2G42950	1712
AT3G45750	1712
AT1G17455	1711
AT1G33330	1711
AT1G78110	1711
AT3G48425	1709
AT1G04343	1708
AT2G06835	1708
AT3G52490	1708
AT1G74860	1707
AT3G61300	1707
AT4G24580	1707
AT5G03370	1707
AT5G45370	1707
AT4G30097	1706
AT4G36010	1706
AT5G47980	1706
AT2G19582	1705
AT3G45730	1705
AT3G52630	1705
AT1G05203	1704
AT1G44780	1704
AT5G59380	1704
AT1G05670	1703
AT1G05950	1703
AT1G53025	1703
AT1G67520	1703
AT2G03670	1703
AT2G40010	1703
AT3G54820	1703
AT5G57785	1703
AT1G07560	1702
AT5G50330	1702
AT4G35640	1701
AT1G06380	1700
AT2G09305	1700
AT2G45000	1699
AT5G11690	1699
AT5G57590	1699
AT1G08465	1698
AT4G01730	1698
AT4G10390	1698
AT5G40640	1698
AT2G30480	1696
AT5G12320	1696
AT5G64280	1696
AT2G23755	1695
AT3G03215	1695
AT5G05890	1695
AT5G63300	1695
AT5G16870	1694
AT1G53110	1692
AT5G51130	1692
AT1G71850	1691
AT5G04180	1690
AT5G44150	1690
AT1G29520	1689
AT1G32310	1689
AT4G31200	1689
AT1G07740	1688
AT5G62840	1688
AT1G35260	1687
AT3G14460	1687
AT3G18030	1687
AT4G36240	1687
AT1G23100	1686
AT1G73440	1686
AT3G50260	1686
AT4G36610	1686
AT5G07710	1686
AT5G22110	1686
AT1G20140	1685
AT5G00865	1684
AT5G05240	1684
AT5G26220	1684
AT5G43990	1684
AT2G08525	1683
AT3G60680	1683
AT1G73850	1682
AT2G40230	1682
AT5G57480	1682
AT5G02780	1681
AT2G46720	1680
AT4G17240	1680
AT5G47960	1680
AT2G47220	1679
AT4G21890	1679
AT5G19800	1679
AT1G75295	1678
AT4G14980	1678
AT5G57140	1678
AT1G60545	1677
AT2G02148	1677
AT3G53320	1677
AT5G42880	1677
AT1G09253	1676
AT2G46040	1676
AT5G61830	1676
AT1G22885	1675
AT2G40260	1674
AT3G56960	1674
AT4G14190	1674
AT4G27240	1674
AT1G12620	1673
AT1G12830	1673
AT1G43790	1673
AT2G29740	1673
AT4G36580	1673
AT2G26695	1672
AT1G10280	1671
AT1G15890	1671
AT2G21595	1671
AT4G04005	1671
AT5G22875	1671
AT2G43375	1670
AT3G29170	1670
AT3G50770	1670
AT4G26965	1670
AT5G50390	1669
AT2G22420	1668
AT3G15395	1668
AT1G30370	1667
AT2G34080	1667
AT3G57480	1667
AT1G56550	1666
AT3G24820	1666
AT3G58795	1666
AT5G02370	1666
AT5G18360	1666
AT5G51190	1666
AT1G01070	1665
AT2G22000	1665
AT2G40460	1665
AT3G48920	1665
AT5G53830	1665
AT2G42330	1664
AT3G08870	1664
AT4G13870	1664
AT5G13870	1664
AT1G49520	1663
AT5G60820	1663
AT1G52620	1662
AT5G23690	1662
AT5G46870	1662
AT1G74250	1661
AT4G24972	1661
AT2G01660	1660
AT2G26000	1660
AT2G33980	1660
AT3G50960	1660
AT2G21195	1659
AT3G25590	1659
AT3G45410	1659
AT4G18520	1658
AT1G06090	1657
AT5G18475	1657
AT1G10230	1656
AT3G63090	1656
AT2G15490	1655
AT4G32770	1655
AT5G05830	1655
AT5G40710	1655
AT5G53902	1655
AT5G53905	1655
AT5G62165	1655
AT1G28715	1654
AT1G62730	1654
AT2G44600	1654
AT3G26630	1654
AT4G09180	1654
AT1G20890	1653
AT3G54970	1653
AT4G28590	1653
AT4G39670	1653
AT3G51990	1652
AT5G02850	1652
AT1G32370	1651
AT3G02115	1651
AT3G05945	1651
AT4G28320	1650
AT2G17570	1649
AT2G34670	1649
AT2G40670	1649
AT3G43430	1649
AT4G30130	1649
AT5G53990	1649
AT3G09955	1648
AT5G10695	1648
AT5G45275	1648
AT5G49550	1648
AT5G51260	1648
AT5G01670	1647
AT3G06750	1646
AT5G49170	1646
AT5G64630	1646
AT1G06233	1645
AT2G20635	1645
AT2G36355	1645
AT4G23750	1645
AT4G27490	1645
AT1G42430	1644
AT3G04750	1644
AT3G51910	1644
AT5G06180	1644
AT1G09867	1643
AT1G66725	1643
AT2G18450	1643
AT4G04435	1643
AT4G08940	1643
AT5G07152	1643
AT1G08043	1642
AT2G03450	1642
AT3G11090	1642
AT3G44380	1642
AT4G32270	1642
AT1G65541	1641
AT4G01220	1641
AT5G03155	1641
AT5G07150	1641
AT5G07810	1641
AT2G38680	1640
AT3G03350	1640
AT3G07215	1640
AT5G08615	1640
AT3G23110	1639
AT5G16940	1639
AT5G37680	1639
AT2G34650	1638
AT3G21500	1638
AT3G25940	1638
AT4G03905	1638
AT4G12710	1638
AT4G33690	1638
AT2G19190	1637
AT3G20570	1637
AT5G56610	1637
AT3G23740	1636
AT4G03490	1636
AT1G06740	1635
AT2G43200	1635
AT3G53350	1635
AT1G31460	1634
AT2G23840	1633
AT1G06207	1632
AT1G15530	1632
AT1G31350	1632
AT1G69370	1632
AT3G13620	1632
AT5G24090	1632
AT1G52880	1631
AT3G22942	1631
AT5G18080	1631
AT2G34380	1630
AT5G38280	1630
AT1G17560	1629
AT1G18040	1629
AT3G47040	1629
AT4G30840	1629
AT5G09275	1629
AT4G01990	1628
AT5G07322	1628
AT5G15830	1627
AT2G28410	1626
AT3G58720	1626
AT1G61170	1625
AT1G62880	1625
AT4G27790	1625
AT5G33355	1625
AT3G18160	1624
AT4G38960	1624
AT5G53290	1624
AT3G04155	1623
AT3G24575	1623
AT3G47690	1623
AT3G45890	1622
AT5G46850	1622
AT5G17600	1621
AT2G42960	1620
AT2G44510	1620
AT3G49601	1620
AT4G08160	1619
ATMG01370	1619
AT1G19480	1618
AT1G50732	1618
AT3G07510	1618
AT3G25250	1618
AT3G27990	1618
AT1G17665	1617
AT3G17611	1617
AT3G63470	1617
AT4G24790	1617
AT5G03970	1617
AT1G11800	1616
AT2G18890	1616
AT1G65030	1615
AT2G14285	1615
AT4G02760	1615
AT4G29730	1615
AT1G80190	1613
AT4G18580	1613
AT2G48075	1612
AT1G71015	1611
AT5G19560	1610
AT1G29060	1609
AT2G29995	1609
AT2G46660	1609
AT5G44860	1609
AT3G13277	1608
AT5G11020	1608
AT1G09000	1607
AT1G64970	1607
AT3G05570	1607
AT5G16190	1607
AT2G07950	1606
AT3G49630	1606
AT5G24170	1606
AT1G21520	1605
AT2G20940	1605
AT5G18950	1605
AT5G59050	1605
AT1G09800	1604
AT1G10060	1604
AT2G24540	1604
AT4G25180	1604
AT5G47710	1604
AT1G24148	1603
AT2G47360	1603
AT1G07615	1602
AT1G55080	1600
AT1G22740	1599
AT1G69523	1599
AT2G47270	1599
AT4G15290	1599
AT1G60095	1598
AT2G45100	1598
AT3G03020	1598
AT4G15730	1598
AT5G39790	1598
AT5G42690	1598
AT1G52060	1597
AT1G74390	1597
AT3G01545	1596
AT5G09030	1596
AT3G15500	1595
AT3G23120	1595
AT4G22513	1595
AT2G01150	1594
AT2G31160	1594
AT5G58340	1593
AT3G51470	1592
AT1G60690	1591
AT1G75230	1591
AT3G51660	1591
AT1G30960	1590
AT2G46570	1590
AT5G01520	1590
AT5G06420	1590
AT5G40970	1590
AT5G60050	1590
AT1G77450	1589
AT4G35985	1589
AT1G11290	1588
AT3G44510	1588
AT3G53490	1588
AT3G60070	1588
AT4G01710	1588
AT4G14096	1588
AT5G05310	1588
AT5G66600	1588
AT1G63400	1586
AT4G16566	1586
AT1G74430	1585
AT2G13840	1585
AT2G20720	1585
AT4G05120	1585
AT4G07820	1585
AT4G30510	1585
AT5G22220	1585
AT2G43280	1584
AT3G12587	1584
AT5G04375	1584
AT2G14110	1583
AT5G07950	1583
AT2G18560	1582
AT2G24190	1582
AT3G26770	1581
AT3G50300	1581
AT5G19080	1581
AT1G03960	1580
AT1G10657	1580
AT1G29840	1580
AT2G38640	1580
AT1G53530	1579
AT2G17640	1579
AT2G20400	1579
AT4G05010	1578
AT4G17750	1578
AT4G37900	1578
AT5G53045	1578
AT2G01640	1577
AT2G09700	1577
AT4G00560	1576
AT4G39570	1576
AT3G15040	1575
AT4G11060	1575
AT4G27370	1575
AT1G72800	1574
AT1G77630	1574
AT3G49170	1574
AT5G54890	1574
AT5G55970	1574
AT1G09820	1573
AT3G01960	1573
AT3G23605	1573
AT1G36380	1572
AT2G44750	1572
AT3G50060	1572
AT5G20935	1571
AT1G07757	1570
AT1G17065	1570
AT2G19490	1570
AT2G46070	1570
AT4G14940	1570
AT2G33380	1569
AT4G35930	1569
AT3G24630	1568
AT3G49645	1568
AT5G03700	1568
AT1G14590	1567
AT5G66053	1567
AT3G04130	1566
AT5G06680	1566
AT3G01605	1565
AT4G32175	1565
AT1G55200	1564
AT1G64890	1564
AT2G25720	1564
AT2G26070	1564
AT3G21340	1564
AT3G57140	1563
AT4G27630	1563
AT1G12290	1562
AT1G67810	1562
AT3G11440	1562
AT2G27260	1561
AT2G45695	1561
AT1G69170	1560
AT2G39500	1560
AT2G47460	1560
AT3G61760	1560
AT4G29420	1559
AT4G31050	1559
AT1G22030	1558
AT3G19580	1558
AT3G47347	1558
AT4G08575	1558
AT4G28790	1558
AT1G16790	1556
AT4G12840	1555
AT3G01435	1554
AT4G24026	1554
AT3G05937	1553
AT3G61680	1553
AT5G18250	1553
AT1G06910	1552
AT1G27360	1552
AT1G64080	1552
AT2G37930	1552
AT4G40065	1552
AT5G53080	1552
AT1G18335	1551
AT2G39650	1551
AT3G04755	1551
AT1G76620	1550
AT2G48010	1550
AT1G70260	1549
AT2G41780	1549
AT3G26932	1549
AT4G39190	1549
AT5G51770	1548
AT2G22830	1547
AT2G36792	1547
AT4G20740	1547
AT5G63920	1547
AT1G05077	1546
AT1G19010	1546
AT3G60110	1546
AT4G08035	1546
AT5G45080	1546
AT1G08710	1545
AT1G18630	1545
AT1G50520	1545
AT2G06855	1545
AT3G46990	1545
AT3G47300	1545
AT4G32970	1545
AT3G04060	1544
AT3G07200	1544
AT5G60870	1544
AT2G35360	1543
AT3G57380	1543
AT5G67270	1543
AT1G03520	1542
AT1G09837	1541
AT1G21320	1541
AT4G33880	1541
AT4G40080	1541
AT4G40085	1541
AT1G06397	1540
AT3G45443	1540
AT4G19890	1540
AT4G20060	1540
AT5G57050	1540
AT1G14430	1539
AT1G16690	1539
AT1G25370	1539
AT1G03010	1538
AT1G09783	1538
AT1G72670	1538
AT3G16860	1538
AT3G51290	1538
AT4G00460	1538
AT4G09560	1538
AT4G15160	1538
AT5G05850	1538
AT1G52825	1537
AT1G53875	1537
AT1G78910	1537
AT2G04790	1537
AT3G01660	1537
AT4G00955	1537
AT2G08575	1536
AT4G06075	1536
AT1G04070	1535
AT1G24807	1535
AT1G52100	1535
AT1G67105	1535
AT1G76020	1535
AT3G09070	1535
AT3G21550	1535
AT5G17660	1535
AT2G17787	1534
AT2G40810	1534
AT3G03970	1534
AT5G39380	1534
AT5G61300	1534
AT4G04475	1532
AT5G18390	1532
AT5G27680	1532
AT5G58790	1532
AT5G61880	1532
AT2G02765	1531
AT2G46290	1531
AT3G24730	1531
AT1G17750	1530
AT3G20362	1530
AT3G24615	1530
AT4G13650	1530
AT5G40100	1529
AT1G04077	1528
AT2G28690	1527
AT3G20490	1527
AT3G47600	1527
AT1G31258	1526
AT3G47510	1526
AT4G37895	1526
AT5G02090	1526
AT1G08500	1525
AT1G23890	1525
AT1G62085	1525
AT1G75980	1525
AT5G03180	1525
AT1G51880	1524
AT1G76070	1524
AT3G60640	1524
AT1G09223	1523
AT1G71865	1523
AT4G13310	1523
AT5G47240	1523
ATMG01140	1523
AT3G26330	1522
AT5G09800	1522
AT5G41761	1522
ATMG00440	1522
AT1G12420	1521
AT2G36790	1521
AT3G24614	1521
AT3G56030	1521
AT3G60050	1521
AT4G17970	1521
ATMG00460	1521
AT1G72420	1520
AT5G15802	1520
AT1G13810	1519
AT4G21230	1519
AT5G52950	1519
AT1G04433	1518
AT1G18560	1518
AT5G54300	1518
AT2G41070	1517
AT4G39366	1517
AT2G07794	1516
AT3G16990	1516
AT5G02950	1516
AT4G13810	1515
AT5G47830	1515
AT1G05750	1514
AT1G19730	1514
AT4G04445	1514
AT5G59130	1514
AT1G11300	1513
AT2G31305	1513
AT4G08790	1513
AT5G10700	1513
AT1G61562	1512
AT2G01330	1512
AT2G08130	1512
AT3G20890	1512
AT3G48187	1512
AT4G02005	1512
AT4G08150	1512
AT1G74300	1511
AT5G24000	1511
AT5G42600	1511
AT3G04980	1510
AT1G34380	1509
AT1G76960	1509
AT4G00240	1509
AT4G21520	1509
AT1G77145	1508
AT3G06868	1508
AT4G06745	1508
AT5G18600	1508
AT5G26960	1508
AT3G19360	1507
AT1G78310	1506
AT4G26288	1506
AT1G69680	1505
AT1G76892	1505
AT3G01065	1505
AT4G16880	1505
AT4G29920	1505
AT5G56210	1504
AT1G34317	1502
AT1G50000	1502
AT2G16770	1502
AT2G19340	1502
AT3G28140	1502
AT2G42365	1501
AT3G08685	1501
AT3G46270	1501
AT5G44660	1501
AT1G80900	1500
AT3G51480	1500
AT4G22305	1500
AT5G65495	1500
ATMG00630	1500
AT3G18870	1499
AT3G19120	1498
AT2G29910	1497
AT1G60525	1496
AT2G44260	1496
AT1G03100	1495
AT2G44255	1495
AT2G18360	1494
AT4G14480	1494
AT1G08810	1493
AT1G80610	1493
AT2G29680	1493
AT4G25270	1493
AT5G24880	1493
AT4G14600	1492
AT4G17000	1492
AT5G09155	1492
AT5G14710	1492
AT1G23880	1491
AT3G56440	1491
AT5G09970	1491
AT1G78690	1490
AT2G34920	1490
AT3G47940	1490
AT4G30420	1490
AT1G66400	1489
AT1G72230	1489
AT2G24040	1488
AT2G33580	1488
AT3G60390	1488
AT5G07680	1488
AT2G25964	1487
AT4G03100	1487
AT5G01470	1487
AT1G05183	1486
AT1G09873	1486
AT1G47340	1486
AT4G24030	1486
AT5G59650	1486
AT1G66890	1485
AT3G02140	1485
AT4G23220	1485
AT5G06240	1485
AT5G08335	1485
AT5G08875	1485
AT1G26420	1484
AT1G23850	1483
AT2G04450	1483
AT1G29357	1482
AT1G78550	1482
AT4G26120	1482
AT1G14250	1481
AT2G04430	1481
AT4G15140	1481
AT4G31230	1481
AT1G23010	1480
AT1G56090	1480
AT3G03450	1480
AT3G62620	1480
AT4G35530	1480
AT5G07840	1480
AT5G41120	1480
AT5G44562	1480
AT3G19210	1479
AT3G52748	1479
AT1G29640	1478
AT1G64180	1478
AT2G26710	1478
AT3G08600	1478
AT3G53850	1478
AT3G63280	1478
AT5G43540	1478
AT2G03280	1477
AT3G04530	1477
AT3G28220	1477
AT2G05755	1476
AT2G43870	1476
AT3G18580	1476
AT1G04893	1475
AT5G24352	1475
AT5G40080	1475
AT3G07520	1474
AT1G15700	1473
AT1G67400	1473
AT2G01505	1473
AT2G41440	1473
AT1G62950	1472
AT4G34650	1472
AT1G72140	1471
AT4G31240	1471
AT1G05143	1470
AT1G26660	1470
AT1G64580	1470
AT3G54770	1470
AT3G57750	1470
AT5G07900	1470
AT3G57770	1469
AT5G04475	1469
AT1G26945	1468
AT2G14100	1468
AT2G40520	1468
AT3G01995	1468
AT3G06870	1468
AT3G07930	1468
AT3G09700	1468
AT3G56870	1468
AT1G52347	1467
AT3G07885	1467
AT5G10210	1467
AT1G72890	1466
AT2G21350	1465
AT3G05250	1465
AT5G65880	1465
AT1G61260	1464
AT4G27540	1464
AT5G38860	1464
AT1G31490	1463
AT4G22770	1463
AT5G10900	1463
AT5G35490	1463
AT5G64640	1463
AT2G42640	1462
AT1G14770	1461
AT3G20090	1461
AT4G12690	1461
AT1G54680	1460
AT3G08620	1460
AT5G06811	1460
AT5G54930	1460
AT3G14850	1459
AT4G00770	1459
AT4G33980	1458
AT5G40500	1458
AT1G55152	1457
AT2G38810	1457
AT5G07610	1457
AT5G23810	1457
AT1G08115	1456
AT3G09060	1456
AT4G25300	1456
AT3G01890	1455
AT3G51400	1455
AT1G50270	1454
AT4G15950	1453
AT1G75300	1452
AT1G75360	1452
AT4G00080	1452
AT3G10110	1451
AT4G40042	1451
AT3G02505	1450
AT4G29050	1450
AT3G07525	1448
AT4G13070	1448
AT5G67310	1448
AT3G44740	1447
AT5G22390	1447
AT1G62110	1446
AT3G25210	1446
AT4G29740	1446
AT5G13860	1446
AT1G08310	1445
AT1G13330	1445
AT1G14180	1445
AT1G74350	1445
AT2G46110	1445
AT5G17370	1445
AT1G06453	1444
AT1G11380	1444
AT3G16890	1444
AT4G34840	1444
AT2G39440	1443
AT4G07285	1443
AT2G02880	1442
AT3G16690	1442
AT4G11845	1442
AT5G02030	1441
AT5G02670	1441
AT1G05017	1439
AT1G13470	1439
AT1G58410	1439
AT3G48250	1439
AT4G08330	1439
ATMG00130	1439
AT1G54210	1438
AT3G47965	1438
AT5G13700	1438
AT5G42280	1438
AT1G35530	1437
AT2G18670	1437
AT5G18020	1437
AT5G52070	1437
AT5G56910	1437
AT5G67160	1437
AT1G10340	1436
AT1G77270	1436
AT3G02820	1436
AT1G68980	1435
AT1G28530	1434
AT1G29500	1434
AT5G25210	1434
AT1G70790	1432
AT2G05145	1432
AT2G15760	1432
AT3G10070	1432
AT3G03900	1431
AT4G37380	1431
AT3G23325	1430
AT3G58930	1430
AT2G19720	1429
AT2G25920	1429
AT2G41510	1429
